,GEOID10,TRACTCE10,BLKGRPCE10,NAMELSAD10,INTPTLAT10,INTPTLON10,TRACT,TRBG,TRBG_STR,ACRES_TOTA,ACRES_LAND,ACRES_WATE,WATER,TRFIPS,CFIPS,SFIPS,CSA,CSA_Name,CBSA,CBSA_Name,COUNTHU10,TOTPOP10,HH,WORKERS,AC_TOT,AC_WATER,AC_LAND,AC_UNPR,D2A_EPHHM,D2B_E8MIXA,D3b,D4a,D2A_Ranked,D2B_Ranked,D4A_Ranked,D3B_Ranked,WalkIndex,geometry,dis_ospace_m,SPEEDLIMIT,crim_50m,crim_100m,tree_10m,tree_50m
10,530330002006,000200,6,Block Group 6,+47.7292210,-122.3046804,200,200.6,200.6,126.36916985,126.37858764,0.0,0,000200,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",553.0,1314.0,527.0,666.0,126.380889893,0.0,126.380889893,126.381,0.180977,0.0,131.687,304.875926912,3,1,18,18,12.667,"POLYGON ((-122.3015327892589 47.72714183488453, -122.3014877863594 47.72655483549038, -122.3005257858951 47.72654683735423, -122.2991507864208 47.72653484018245, -122.299142781201 47.72544084071643, -122.2991367784292 47.72472684088541, -122.3005137778739 47.72473883796913, -122.3018917780634 47.72474983488373, -122.3032507786551 47.72475883175314, -122.3045717781403 47.7247698293173, -122.3059287778653 47.72478182655883, -122.3072757780076 47.72479382355737, -122.3072767857439 47.72658782305557, -122.3072357857525 47.72658782308703, -122.3072417880648 47.72690182304153, -122.3072517896858 47.72750782306736, -122.307266793958 47.72840682221764, -122.3086387938339 47.7284208201945, -122.3086578028482 47.73025981885435, -122.3086768105689 47.73208281889902, -122.3086778108618 47.73220781859371, -122.3086808127213 47.73253081819892, -122.3086938184128 47.73380781814829, -122.3086948181743 47.7338548182025, -122.308694818167 47.73390581820654, -122.3080438189827 47.73389781939566, -122.3073248184927 47.73389082072009, -122.3061698185798 47.73387782377409, -122.3059928188564 47.73387582443698, -122.3048428188224 47.73386182652165, -122.304572817983 47.73385782671092, -122.3035978189904 47.73384782898622, -122.3019538182949 47.73382983237884, -122.301965817948 47.73373183236954, -122.3019648178059 47.73368083273398, -122.301941810633 47.73201183332068, -122.3019338075301 47.73146583361837, -122.3019388038788 47.73041983357521, -122.301944801997 47.73017183382038, -122.302097801964 47.73014883280038, -122.3025608012299 47.72998183248465, -122.3019137970335 47.72893883393631, -122.3018187957743 47.72866283391662, -122.3017887935 47.72837483473207, -122.3017467902729 47.72758983426303, -122.3015637891794 47.72720583521516, -122.3015327892589 47.72714183488453))",600.5800516694574,20.80078125,1.5671641791044777,2.562913907284768,1.3214285714285714,4.160714285714286
11,530330003001,000300,1,Block Group 1,+47.7300655,-122.3289033,300,300.1,300.1,194.79880231,194.81392869,0.0,0,000300,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",507.0,1258.0,489.0,621.0,194.816925049,0.0,194.816925049,194.817,0.511344,0.195066,117.191,187.127695003,12,6,19,17,15.0,"POLYGON ((-122.3255458199878 47.73406578172379, -122.3253188189073 47.73406378280437, -122.3252448192207 47.73406678295517, -122.3249808191954 47.73406478332314, -122.3247328197185 47.73406278347103, -122.3245218199429 47.73406178370151, -122.3244558196144 47.73406078438292, -122.3235878198736 47.73405378576716, -122.3235738149818 47.73317878626365, -122.3235498137469 47.73287178615895, -122.32353481315 47.7326777870166, -122.3235198078594 47.73152578717845, -122.3235158063316 47.73118478708844, -122.3235517787689 47.72493478873317, -122.3235587745234 47.72386178910541, -122.3235647710088 47.72309478942881, -122.3241897727183 47.72347478841793, -122.324438773144 47.72365378768433, -122.3250157746701 47.72406678660732, -122.3262237785436 47.72480678321481, -122.3265057784056 47.72496278320199, -122.3275497815589 47.72547078020892, -122.3288787834954 47.7261157772424, -122.3303547870414 47.72681777432957, -122.3315357899543 47.72737877177289, -122.3342157950276 47.72867176498446, -122.3355737957994 47.7286717622832, -122.3355797983043 47.72929976170409, -122.3355918038713 47.73049176173591, -122.335756803289 47.73052076136267, -122.3358838033545 47.73059476119822, -122.3359058121473 47.7323137605672, -122.3359238196367 47.73408975922626, -122.3359248191344 47.73413575990633, -122.3355448202704 47.73413575990068, -122.3353318201288 47.73413576094504, -122.3342758201447 47.7341367626641, -122.3337478193219 47.73413176464026, -122.3330288199213 47.73412676576466, -122.3315778195645 47.73411576921843, -122.3302248198712 47.73410477164832, -122.3288798189842 47.7340947749621, -122.3263808190571 47.73407578019101, -122.3260058198947 47.734072780853, -122.3256538189043 47.73407078200655, -122.3255458199878 47.73406578172379))",323.75835462551964,27.26543209876543,1.8125,2.329192546583851,1.3636363636363635,3.061224489795918
12,530330003002,000300,2,Block Group 2,+47.7313815,-122.3404296,300,300.2,300.2,104.30305384,104.31108869,0.0,0,000300,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",654.0,1345.0,601.0,724.0,104.312789917,0.0,104.312789917,104.313,0.605325,0.817586,198.392,313.731538162,14,19,18,20,18.167,"POLYGON ((-122.3355797983043 47.72929976170409, -122.3355737957994 47.7286717622832, -122.3369247955916 47.72867175924813, -122.3382777955393 47.72867275645955, -122.3396287949624 47.72867275378805, -122.3408997949025 47.72867275089762, -122.342333795237 47.7286727479881, -122.343685795837 47.72867374555178, -122.3450367949368 47.72867774235213, -122.3450568041261 47.73049174118441, -122.3450628056273 47.73103874102116, -122.3450688084393 47.73162374109291, -122.3450748109491 47.73212374095491, -122.3450768112059 47.73230974041815, -122.3450938177212 47.7338177398799, -122.3450968194835 47.73412873981997, -122.3440038193736 47.73412974175331, -122.3434238194763 47.73412974313196, -122.3423918192133 47.73413074603108, -122.3413358202563 47.73413174832385, -122.3410328195726 47.73413174892369, -122.3407428191293 47.73413174873237, -122.339686819231 47.73413275106508, -122.338629819476 47.73413375411844, -122.3380748193107 47.73413375460641, -122.3369818196118 47.73413475761968, -122.3359248191344 47.73413575990633, -122.3359238196367 47.73408975922626, -122.3359058121473 47.7323137605672, -122.3358838033545 47.73059476119822, -122.335756803289 47.73052076136267, -122.3355918038713 47.73049176173591, -122.3355797983043 47.72929976170409))",454.1779749400409,23.81340579710145,4.411111111111111,9.151315789473685,1.3478260869565217,3.784
13,530330004011,000401,1,Block Group 1,+47.7308311,-122.3507154,401,401.1,401.1,156.03884558,148.25655675,7.79395082,0,000401,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",1935.0,2842.0,1573.0,908.0,156.05,3.1,152.950378418,152.95,0.593215,0.730391,58.5951,583.78800639,14,17,16,12,14.5,"POLYGON ((-122.345010785147 47.72632974359088, -122.3449767711154 47.72323874495904, -122.3463257712231 47.72324074139595, -122.3465487718781 47.72322574121128, -122.3473677715672 47.72322173974665, -122.3481417710572 47.72321873770044, -122.3477907818389 47.72569173751312, -122.3477647827574 47.72591373789304, -122.3477277850471 47.72621773777281, -122.3477157846901 47.72631973715662, -122.3477087847357 47.72637773782224, -122.3476757872775 47.7269107371154, -122.347724791353 47.72776973654658, -122.3488167915966 47.72777073458403, -122.3488377916032 47.72777073440222, -122.3495377920249 47.72777073302378, -122.3503187911684 47.72778373152022, -122.3504477911055 47.72780973154907, -122.3505727915383 47.72785673110901, -122.3508107920187 47.72801172997745, -122.3511647930124 47.72824172951135, -122.3515287945389 47.72841372847793, -122.3517577952181 47.72848872795645, -122.3519277944237 47.72854572792183, -122.3523527948015 47.72863372710829, -122.3528667957892 47.72867972551666, -122.3555577952146 47.72874072017463, -122.3555607998847 47.72964571982146, -122.3555638039766 47.73049771898086, -122.3555678122503 47.73231371815835, -122.3555688159263 47.73320571799558, -122.3555708193407 47.7341307173792, -122.3542588199671 47.73412972032912, -122.3530388190836 47.73412972247477, -122.3517728195861 47.7341297257118, -122.3505058203539 47.7341297281968, -122.3478018197683 47.73412873406037, -122.3462988196563 47.73412873753079, -122.3450968194835 47.73412873981997, -122.3450938177212 47.7338177398799, -122.3450768112059 47.73230974041815, -122.3450748109491 47.73212374095491, -122.3450688084393 47.73162374109291, -122.3450628056273 47.73103874102116, -122.3450568041261 47.73049174118441, -122.3450367949368 47.72867774235213, -122.3450177878941 47.72691574261139, -122.3450167879919 47.72685974276629, -122.345010785147 47.72632974359088))",201.61819988467005,22.905092592592595,8.276923076923078,16.431372549019606,1.5,7.411764705882353
14,530330004012,000401,2,Block Group 2,+47.7295922,-122.3582502,401,401.2,401.2,100.55300951,100.56002901,0.0,0,000401,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",716.0,1442.0,664.0,671.0,100.562355042,0.0,100.562355042,100.562,0.357848,0.356991,154.886,184.865884325,7,8,19,19,15.167,"POLYGON ((-122.3555517817487 47.72550272111359, -122.3555507796035 47.72504972197908, -122.3576007788832 47.72505971752829, -122.3581587794227 47.72506271576552, -122.3582487790274 47.72506371547895, -122.3595977799348 47.72506971265963, -122.3609467790662 47.72507671047226, -122.3609427894882 47.72734170894898, -122.360940793378 47.72824870822728, -122.3609437952716 47.72872270856204, -122.360936803525 47.73051570792291, -122.3609328119376 47.73232770625178, -122.3609318154654 47.73321870580809, -122.3609298203288 47.734140705752, -122.3591678193731 47.7341377099792, -122.3555708193407 47.7341307173792, -122.3555688159263 47.73320571799558, -122.3555678122503 47.73231371815835, -122.3555638039766 47.73049771898086, -122.3555607998847 47.72964571982146, -122.3555577952146 47.72874072017463, -122.3555577936934 47.7282277200482, -122.3555557916907 47.72775271999901, -122.355554789718 47.72727972081374, -122.3555537848135 47.72640772079891, -122.3555527843314 47.72602872080037, -122.3555517817487 47.72550272111359))",438.99006936688517,21.21212121212121,3.730769230769231,6.076086956521739,1.8928571428571428,6.651162790697675
15,530330004013,000401,3,Block Group 3,+47.7250894,-122.3511384,401,401.3,401.3,80.37925689,67.94755504,12.43755514,0,000401,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",1063.0,1267.0,897.0,716.0,80.38,18.19,62.19,53.8546,0.26329,0.683988,140.697,247.373479623,5,15,19,18,15.667,"POLYGON ((-122.3477907818389 47.72569173751312, -122.3481417710572 47.72321873770044, -122.3493397716995 47.72322073587645, -122.3503617706808 47.72322273300596, -122.3516237708131 47.72322273036679, -122.3529087717988 47.72322672808632, -122.354185771411 47.72323072538315, -122.3555467711535 47.72323372206598, -122.3555507796035 47.72504972197908, -122.3555517817487 47.72550272111359, -122.3555527843314 47.72602872080037, -122.3555537848135 47.72640772079891, -122.355554789718 47.72727972081374, -122.3555557916907 47.72775271999901, -122.3555577936934 47.7282277200482, -122.3555577952146 47.72874072017463, -122.3528667957892 47.72867972551666, -122.3523527948015 47.72863372710829, -122.3519277944237 47.72854572792183, -122.3517577952181 47.72848872795645, -122.3515287945389 47.72841372847793, -122.3511647930124 47.72824172951135, -122.3508107920187 47.72801172997745, -122.3505727915383 47.72785673110901, -122.3504477911055 47.72780973154907, -122.3503187911684 47.72778373152022, -122.3495377920249 47.72777073302378, -122.3488377916032 47.72777073440222, -122.3488167915966 47.72777073458403, -122.347724791353 47.72776973654658, -122.3476757872775 47.7269107371154, -122.3477087847357 47.72637773782224, -122.3477157846901 47.72631973715662, -122.3477277850471 47.72621773777281, -122.3477647827574 47.72591373789304, -122.3477907818389 47.72569173751312))",222.90494701125283,22.196969696969695,15.3125,23.115384615384617,1.2857142857142858,4.931034482758621
16,530330004021,000402,1,Block Group 1,+47.7223429,-122.3556433,402,402.1,402.1,79.4046978,79.41027945,0.0,0,000402,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",569.0,1221.0,529.0,669.0,79.4119491577,0.0,79.4119491577,79.4119,0.438934,0.203588,118.197,67.9338271339,9,6,20,17,14.833,"POLYGON ((-122.3503367626739 47.7214047340079, -122.3503127549342 47.71958673503219, -122.3516187554355 47.71959073209957, -122.35290475443 47.71959372940825, -122.3541927549968 47.71959772726797, -122.3555387551736 47.71960172438781, -122.3555427630102 47.72141772286829, -122.356882763726 47.72142572063509, -122.3582487635287 47.72143371752688, -122.3596017630643 47.72144071516973, -122.360953763631 47.72144871231468, -122.3609497709198 47.72326371091064, -122.3609487760137 47.72421071075694, -122.3609467790662 47.72507671047226, -122.3595977799348 47.72506971265963, -122.3582487790274 47.72506371547895, -122.3581587794227 47.72506271576552, -122.3576007788832 47.72505971752829, -122.3555507796035 47.72504972197908, -122.3555467711535 47.72323372206598, -122.354185771411 47.72323072538315, -122.3529087717988 47.72322672808632, -122.3516237708131 47.72322273036679, -122.3503617706808 47.72322273300596, -122.3503497677419 47.72231373360886, -122.3503367626739 47.7214047340079))",451.4974468472201,23.29787234042553,3.764705882352941,7.215909090909091,1.3636363636363635,3.2058823529411766
17,530330004022,000402,2,Block Group 2,+47.7148698,-122.3475496,402,402.2,402.2,185.41161565,185.42515974,0.0,0,000402,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",430.0,937.0,408.0,451.0,185.42,0.0,185.42,113.561,0.83248,0.74059,112.769,732.278620377,19,17,15,17,16.667,"POLYGON ((-122.3473677715672 47.72322173974665, -122.3465487718781 47.72322574121128, -122.3463257712231 47.72324074139595, -122.3449767711154 47.72323874495904, -122.3449667669587 47.72230174468147, -122.3449567626659 47.72139174515842, -122.3449367551322 47.71957174597291, -122.3448747384656 47.71593874805132, -122.3448297269924 47.71329574953964, -122.3448137231053 47.71231974941107, -122.3447437036602 47.70804275189344, -122.3447236980007 47.70686775205464, -122.3447186966645 47.70654575261221, -122.3460586970277 47.70653574986087, -122.3473996969177 47.70652574686577, -122.3487396971656 47.70651574407854, -122.3501076966985 47.70650474126701, -122.3501136990366 47.70688374119619, -122.3501327030795 47.70800174054043, -122.3501447062294 47.70869974006874, -122.3501757142843 47.7105157396806, -122.3502067229389 47.71233373896332, -122.350232730314 47.71414673803819, -122.3502587395049 47.71595973693304, -122.3502857476608 47.71777273587414, -122.3503127549342 47.71958673503219, -122.3503367626739 47.7214047340079, -122.3503497677419 47.72231373360886, -122.3503617706808 47.72322273300596, -122.3493397716995 47.72322073587645, -122.3481417710572 47.72321873770044, -122.3473677715672 47.72322173974665))",599.1286789628075,21.8075117370892,2.7413793103448274,5.761061946902655,1.1875,3.0634920634920637
18,530330004023,000402,3,Block Group 3,+47.7141594,-122.3555649,402,402.3,402.3,79.73884688,79.74510724,0.0,0,000402,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",611.0,1194.0,577.0,463.0,79.7459716797,0.0,79.7459716797,79.746,0.068061,0.0,139.115,27.0911392839,2,1,20,18,13.167,"POLYGON ((-122.350232730314 47.71414673803819, -122.3502067229389 47.71233373896332, -122.3515317234319 47.71233673603601, -122.3528567232463 47.71233873265114, -122.3541827233173 47.71234173058064, -122.3555087226302 47.71234472749602, -122.3568477227371 47.7123487245503, -122.3574357230317 47.71235072357376, -122.3581877232569 47.71235372165745, -122.3593087234318 47.71235772023235, -122.3595527224582 47.71235771975628, -122.3595857234101 47.71235771878928, -122.3608667226889 47.71236271677729, -122.3608797275112 47.7134237163003, -122.3608897315759 47.71418071541535, -122.3609117396553 47.71599871470913, -122.3595647386967 47.71599271754555, -122.3588907386161 47.71598971878364, -122.3582177384757 47.71598572029166, -122.3574727387139 47.71598172221805, -122.3568707390899 47.71597972277969, -122.3555237391866 47.71597272609454, -122.3542067385066 47.71596972863531, -122.3528907395381 47.7159667314052, -122.3515737388033 47.71596273376366, -122.3502587395049 47.71595973693304, -122.350232730314 47.71414673803819))",646.9745505066862,22.313218390804597,3.4722222222222223,4.891566265060241,1.8666666666666667,5.38
19,530330004024,000402,4,Block Group 4,+47.7183437,-122.3561478,402,402.40000000000003,402.4,99.93905857,99.94621924,0.0,0,000402,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",843.0,1489.0,803.0,607.0,99.95,0.0,99.9480819702,99.9481,0.471828,0.209352,153.666,116.344490832,10,6,20,19,15.667,"POLYGON ((-122.3502857476608 47.71777273587414, -122.3502587395049 47.71595973693304, -122.3515737388033 47.71596273376366, -122.3528907395381 47.7159667314052, -122.3542067385066 47.71596972863531, -122.3555237391866 47.71597272609454, -122.3568707390899 47.71597972277969, -122.3574727387139 47.71598172221805, -122.3582177384757 47.71598572029166, -122.3588907386161 47.71598971878364, -122.3595647386967 47.71599271754555, -122.3609117396553 47.71599871470913, -122.3609347477578 47.71781671393889, -122.3609577548817 47.7196357124873, -122.360953763631 47.72144871231468, -122.3596017630643 47.72144071516973, -122.3582487635287 47.72143371752688, -122.356882763726 47.72142572063509, -122.3555427630102 47.72141772286829, -122.3555387551736 47.71960172438781, -122.3541927549968 47.71959772726797, -122.35290475443 47.71959372940825, -122.3516187554355 47.71959073209957, -122.3503127549342 47.71958673503219, -122.3502857476608 47.71777273587414))",558.3513783995675,23.995726495726494,2.3214285714285716,4.715596330275229,1.6944444444444444,6.08080808080808
20,530330005001,000500,1,Block Group 1,+47.7249329,-122.3718768,500,500.1,500.1,682.00914266,451.64364775,230.41489515,0,000500,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",520.0,1236.0,501.0,657.0,682.06,216.9,465.16,400.892,0.262539,0.583362,38.0756,386.270665424,5,12,17,9,11.5,"POLYGON ((-122.3609298203288 47.734140705752, -122.3609318154654 47.73321870580809, -122.3609328119376 47.73232770625178, -122.360936803525 47.73051570792291, -122.3609437952716 47.72872270856204, -122.360940793378 47.72824870822728, -122.3609427894882 47.72734170894898, -122.3609467790662 47.72507671047226, -122.362295778883 47.72508270725133, -122.3636447794882 47.72508870426137, -122.3649957794593 47.72509470164762, -122.3663437790219 47.72510069907974, -122.3663547713101 47.72328869941774, -122.36636576345 47.72147970066811, -122.3677057631681 47.72148769817041, -122.3690457637507 47.7214956952155, -122.3703857638655 47.72150369182128, -122.371734763847 47.72151168891099, -122.371737762739 47.72121468980941, -122.3717467582072 47.72015568975569, -122.3717507554606 47.71970269055426, -122.3717157519909 47.7188026906064, -122.3716917485394 47.71818269163411, -122.3716797475435 47.71787669181131, -122.3716577445974 47.71731069208984, -122.3716257413869 47.71647469232621, -122.3716077390377 47.7160266921357, -122.3716027391151 47.71589269293492, -122.3716707387887 47.71577669248036, -122.3707137380116 47.7157676947882, -122.370173738468 47.7157636953314, -122.3707337352159 47.71523969505969, -122.3703467342987 47.71495569614395, -122.3700337337831 47.71471069630483, -122.3700947329048 47.71463369672215, -122.3706017305258 47.71400869560833, -122.3702877295343 47.71384769607479, -122.369900728414 47.71365069736511, -122.3677537294595 47.71395670202264, -122.3670097307728 47.71419070329592, -122.3668737284414 47.71363270398946, -122.3668487280593 47.71352670339323, -122.3677727257147 47.71301570185969, -122.3678387259752 47.71301570148884, -122.3680407258021 47.71299870121501, -122.3681257261381 47.71297570091342, -122.3682297252758 47.71294770111881, -122.3683927257533 47.71286570105888, -122.3685397252638 47.71273470021019, -122.3685487240127 47.71271770050588, -122.3686127246627 47.71260670091091, -122.3686337232445 47.7124977008492, -122.3686217233254 47.71238870074183, -122.3685787228074 47.71228370034407, -122.3685047217466 47.71218770056927, -122.3683737215517 47.71208470094965, -122.3677017199848 47.71167670269942, -122.367969720514 47.7117097025878, -122.368129720145 47.71165270209698, -122.3685147189817 47.71139470131425, -122.3688347178585 47.71129870068609, -122.3695087178327 47.71114469968751, -122.3699237171509 47.71108569888392, -122.3703987178733 47.71110469733694, -122.3715827176146 47.71120969489196, -122.3722417188621 47.71131069372879, -122.3737827203897 47.71163669088896, -122.3757507206847 47.71181468673807, -122.377414721066 47.71197868325263, -122.3783607220494 47.71216268048723, -122.3787157229891 47.71233668015747, -122.3787747237223 47.71255867996464, -122.3785677257092 47.71288168024464, -122.3787607254948 47.71294667935953, -122.3795997263925 47.71318667770228, -122.3836657325183 47.71441166853933, -122.3806817491596 47.71818967261031, -122.3807037558442 47.7197556714838, -122.3807387671662 47.72219567040852, -122.3801807752934 47.72417967050193, -122.3811968184066 47.73379966263755, -122.3749388182944 47.73392067552725, -122.3743748185258 47.73392567657137, -122.3724238193811 47.73393468076411, -122.3619578202999 47.73414670376906, -122.3609298203288 47.734140705752))",397.2986402573354,20.664556962025316,3.06,2.9274193548387095,1.8571428571428572,4.282608695652174
21,530330005002,000500,2,Block Group 2,+47.7206019,-122.3636520,500,500.2,500.2,99.95038975,99.95684477,0.0,0,000500,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",372.0,877.0,361.0,366.0,99.96,0.0,99.95,99.8553,0.202806,0.0,117.392,258.479250585,4,1,18,17,12.5,"POLYGON ((-122.3609347477578 47.71781671393889, -122.3609117396553 47.71599871470913, -122.3616707388532 47.71601571345656, -122.3620557397925 47.71606271249713, -122.362260740018 47.71609971215968, -122.3630607401412 47.71624670975014, -122.3636117408849 47.71633570932769, -122.3638787407067 47.71633670817567, -122.3640907401676 47.71630070791374, -122.3643277397475 47.7162167074514, -122.3645797401061 47.71610470703295, -122.3646947391244 47.71605770699173, -122.3649537393199 47.71601870605748, -122.365555739618 47.71602070510745, -122.366300739458 47.71602470346539, -122.3663387479981 47.71784870258645, -122.3663757559196 47.71966870183549, -122.36636576345 47.72147970066811, -122.3663547713101 47.72328869941774, -122.3663437790219 47.72510069907974, -122.3649957794593 47.72509470164762, -122.3636447794882 47.72508870426137, -122.362295778883 47.72508270725133, -122.3609467790662 47.72507671047226, -122.3609487760137 47.72421071075694, -122.3609497709198 47.72326371091064, -122.360953763631 47.72144871231468, -122.3609577548817 47.7196357124873, -122.3609347477578 47.71781671393889))",487.3214661785035,21.71768707482993,2.324324324324324,2.656862745098039,1.2,2.536231884057971
22,530330005003,000500,3,Block Group 3,+47.7152604,-122.3663004,500,500.3,500.3,160.77026326,160.78208141,0.0,0,000500,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",455.0,1052.0,427.0,465.0,160.78,0.0,160.78,149.228,0.214716,0.0,90.2452,436.065342255,4,1,17,15,11.5,"POLYGON ((-122.365555739618 47.71602070510745, -122.3649537393199 47.71601870605748, -122.3646947391244 47.71605770699173, -122.3645797401061 47.71610470703295, -122.3643277397475 47.7162167074514, -122.3640907401676 47.71630070791374, -122.3638787407067 47.71633670817567, -122.3636117408849 47.71633570932769, -122.3630607401412 47.71624670975014, -122.362260740018 47.71609971215968, -122.3620557397925 47.71606271249713, -122.3616707388532 47.71601571345656, -122.3609117396553 47.71599871470913, -122.3608897315759 47.71418071541535, -122.3608797275112 47.7134237163003, -122.3608667226889 47.71236271677729, -122.3608557189719 47.71156871739941, -122.3608397144676 47.7104147175105, -122.3608287116629 47.70969671808457, -122.3608157062897 47.70874271812022, -122.3618717065705 47.70874871644983, -122.3629277072463 47.7087537145247, -122.3632327063941 47.70875571316147, -122.3629807095826 47.7094307140132, -122.3628717112588 47.70960471382552, -122.363119711206 47.70976771365017, -122.3636117118933 47.7097387121015, -122.3637207107176 47.70972171177439, -122.3638197114669 47.7096857117233, -122.3640987102758 47.70954571159479, -122.364577709982 47.70933271006641, -122.3647327091471 47.70934171040954, -122.3648397101316 47.7093967101856, -122.3651127116279 47.70975170962153, -122.3653227123236 47.71006670907495, -122.3653507130861 47.71017770836837, -122.365301713885 47.71030970836537, -122.3650427154155 47.71075470892684, -122.3647947170622 47.71107070876282, -122.3650207181207 47.71113770836389, -122.3651597177854 47.71114270846792, -122.3653837168567 47.71109970811495, -122.365762716858 47.7110047072105, -122.3659657168942 47.71099370647945, -122.3660977169891 47.71101170626838, -122.3661617170498 47.71102070645719, -122.3663827167164 47.7110847056441, -122.3667397183713 47.71121570550131, -122.3674417193409 47.71154170353483, -122.3677017199848 47.71167670269942, -122.3683737215517 47.71208470094965, -122.3685047217466 47.71218770056927, -122.3685787228074 47.71228370034407, -122.3686217233254 47.71238870074183, -122.3686337232445 47.7124977008492, -122.3686127246627 47.71260670091091, -122.3685487240127 47.71271770050588, -122.3685397252638 47.71273470021019, -122.3683927257533 47.71286570105888, -122.3682297252758 47.71294770111881, -122.3681257261381 47.71297570091342, -122.3680407258021 47.71299870121501, -122.3678387259752 47.71301570148884, -122.3677727257147 47.71301570185969, -122.3668487280593 47.71352670339323, -122.3668737284414 47.71363270398946, -122.3670097307728 47.71419070329592, -122.3677537294595 47.71395670202264, -122.369900728414 47.71365069736511, -122.3702877295343 47.71384769607479, -122.3706017305258 47.71400869560833, -122.3700947329048 47.71463369672215, -122.3700337337831 47.71471069630483, -122.3703467342987 47.71495569614395, -122.3707337352159 47.71523969505969, -122.370173738468 47.7157636953314, -122.3707137380116 47.7157676947882, -122.3716707387887 47.71577669248036, -122.3716027391151 47.71589269293492, -122.3716077390377 47.7160266921357, -122.3716257413869 47.71647469232621, -122.3716577445974 47.71731069208984, -122.3716797475435 47.71787669181131, -122.3716917485394 47.71818269163411, -122.3717157519909 47.7188026906064, -122.3717507554606 47.71970269055426, -122.3717467582072 47.72015568975569, -122.371737762739 47.72121468980941, -122.371734763847 47.72151168891099, -122.3703857638655 47.72150369182128, -122.3690457637507 47.7214956952155, -122.3677057631681 47.72148769817041, -122.36636576345 47.72147970066811, -122.3663757559196 47.71966870183549, -122.3663387479981 47.71784870258645, -122.366300739458 47.71602470346539, -122.365555739618 47.71602070510745))",229.62896564169048,21.07371794871795,1.3958333333333333,1.7241379310344827,1.5714285714285714,2.6842105263157894
23,530330006001,000600,1,Block Group 1,+47.7251219,-122.3365251,600,600.1,600.1,222.5895178,222.6058709,0.0,0,000600,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",553.0,1407.0,538.0,723.0,222.609985352,0.0,222.609985352,222.61,0.824324,0.710016,86.2673,2.68609549271,19,16,20,15,17.5,"POLYGON ((-122.3241897727183 47.72347478841793, -122.3235647710088 47.72309478942881, -122.3236617704236 47.7231127894534, -122.3237527713995 47.72312078955559, -122.3241927709799 47.72312478877453, -122.3244437704738 47.72312578821632, -122.3255257706299 47.72312978534633, -122.3262317709318 47.72314278395285, -122.3289187715386 47.72316577865392, -122.3289337656859 47.72199677904377, -122.3310007660017 47.72198777475752, -122.331103765629 47.72198877440943, -122.3315647652392 47.72199277330632, -122.3322177664567 47.72199777231153, -122.3330767660389 47.72200476972335, -122.3341797653769 47.72201376811471, -122.3348127651897 47.72201376632477, -122.3351967654489 47.72201376527845, -122.3355657661492 47.72201376532604, -122.3373437652586 47.72201476096033, -122.3380147661595 47.72202375980508, -122.3395747665521 47.72204375660652, -122.3422297661387 47.72217075073188, -122.3449667669587 47.72230174468147, -122.3449767711154 47.72323874495904, -122.345010785147 47.72632974359088, -122.3450167879919 47.72685974276629, -122.3450177878941 47.72691574261139, -122.3450367949368 47.72867774235213, -122.343685795837 47.72867374555178, -122.342333795237 47.7286727479881, -122.3408997949025 47.72867275089762, -122.3396287949624 47.72867275378805, -122.3382777955393 47.72867275645955, -122.3369247955916 47.72867175924813, -122.3355737957994 47.7286717622832, -122.3342157950276 47.72867176498446, -122.3315357899543 47.72737877177289, -122.3303547870414 47.72681777432957, -122.3288787834954 47.7261157772424, -122.3275497815589 47.72547078020892, -122.3265057784056 47.72496278320199, -122.3262237785436 47.72480678321481, -122.3250157746701 47.72406678660732, -122.324438773144 47.72365378768433, -122.3241897727183 47.72347478841793))",233.13343433960247,24.325153374233125,9.411764705882353,11.217142857142857,1.3461538461538463,4.213592233009709
